seed,n_train,n_test,n_families_train,n_families_test,gagblup_pearson,gagblup_spearman,bayesb_pearson,bayesb_spearman,gagblup_seconds,bayesb_seconds,wall_clock_seconds
47,991,311,19,6,nan,nan,0.355215218519863,0.355306338995599,nan,407.368105649948,444.4
48,1026,276,20,5,nan,nan,0.473128109971612,0.473735745027671,nan,414.14226603508,451.9
49,1037,265,19,6,nan,nan,0.541135744225724,0.529067742950385,nan,421.58855175972,459.0
50,1010,292,19,6,nan,nan,0.487662227318887,0.496789869972426,nan,450.754529237747,488.1
51,995,307,19,6,nan,nan,0.439695287426299,0.416307764218605,nan,441.233372688293,478.4
52,1029,273,20,5,nan,nan,0.449893782649454,0.468580890544776,nan,421.816962957382,459.5
53,1020,282,20,5,nan,nan,0.422090920357937,0.435499082695085,nan,448.21647644043,485.9
54,1006,296,19,6,nan,nan,0.436404726171575,0.561944295286078,nan,409.158335447311,446.6
55,1021,281,20,5,nan,nan,0.4867993480312,0.510977421569464,nan,438.237121343613,475.8
56,990,312,19,6,nan,nan,0.488161938043837,0.557088204354488,nan,435.744959592819,472.6
57,1024,278,20,5,nan,nan,0.53282545188862,0.542698102755936,nan,446.219272136688,483.7
58,1038,264,20,5,nan,nan,0.510607786004834,0.515139494009718,nan,447.451810121536,485.2
59,1034,268,20,5,nan,nan,0.543545501532199,0.523330978347784,nan,398.176934957504,435.4
60,1028,274,20,5,nan,nan,0.411764275734991,0.395905922139604,nan,438.600559949875,476.6
61,1003,299,19,6,nan,nan,0.436660220709261,0.461477407738334,nan,448.578079462051,486.1
62,1004,298,19,6,nan,nan,0.534181107463483,0.518944871531029,nan,450.966742038727,488.8
63,1020,282,20,5,nan,nan,0.356689007928752,0.403294919363811,nan,427.562883377075,465.1
64,1037,265,20,5,nan,nan,0.426868013248931,0.445782913052849,nan,449.537278413773,487.1
65,1018,284,20,5,nan,nan,0.515555362839528,0.542280567384284,nan,437.963087797165,475.5
66,1022,280,20,5,nan,nan,0.480295577420528,0.503752720465442,nan,457.592397689819,495.2
67,1035,267,20,5,nan,nan,0.479310533500787,0.484321891447219,nan,434.529117584229,472.1
68,1002,300,19,6,nan,nan,0.491149224370463,0.472629441024442,nan,423.871492862701,460.7
69,987,315,19,6,nan,nan,0.521279543099353,0.493611890468705,nan,444.81577038765,482.0
70,1026,276,20,5,nan,nan,0.511598733131678,0.517244223316785,nan,433.810201883316,471.3
71,991,311,19,6,nan,nan,0.472558739718839,0.507901521682193,nan,425.542053699493,462.2
72,1031,271,20,5,nan,nan,0.537448614659928,0.52610294843888,nan,421.397707223892,458.9
73,1029,273,20,5,nan,nan,0.448377067022975,0.417431371900912,nan,432.918469429016,470.4
74,1028,274,20,5,nan,nan,0.412060954740935,0.418469467671242,nan,437.205918550491,479.3
75,1030,272,20,5,nan,nan,0.30370317445247,0.370115055967804,nan,431.07875585556,468.4
76,1028,274,20,5,nan,nan,0.471923464211651,0.507502807784686,nan,435.286076307297,473.1
77,1030,272,20,5,nan,nan,0.55204686212862,0.553481734865393,nan,441.143049240112,478.8
78,1008,294,19,6,nan,nan,0.48176034779547,0.469504584152094,nan,443.547870635986,480.2
79,1031,271,20,5,nan,nan,0.35664711460538,0.36754103940764,nan,417.712029933929,454.8
80,996,306,19,6,nan,nan,0.399992827702651,0.391334156587792,nan,414.893676280975,451.8
81,1025,277,20,5,nan,nan,0.603329980676118,0.593805261271342,nan,430.890830278397,468.7
82,1034,268,20,5,nan,nan,0.462357000571352,0.47318804620059,nan,437.794266939163,475.8
83,1028,274,20,5,nan,nan,0.37820611908419,0.391254717754764,nan,443.92125582695,482.0
84,1029,273,20,5,nan,nan,0.62089465254323,0.609314525399984,nan,444.641342878342,482.8
85,1011,291,19,6,nan,nan,0.540291974217003,0.551054879242737,nan,434.943408966064,471.8
86,1032,270,20,5,nan,nan,0.57834034255128,0.555887657994603,nan,429.10431265831,466.8
87,1023,279,20,5,nan,nan,0.403967698020747,0.417082625489245,nan,420.741039514542,458.8
88,1032,270,20,5,nan,nan,0.532541081098533,0.539789159864509,nan,452.106054544449,490.1
89,1028,274,20,5,nan,nan,0.575131084894507,0.550031005593171,nan,427.228640317917,464.6
90,989,313,19,6,nan,nan,0.507655534265417,0.473851791552047,nan,420.15754699707,457.3
91,1023,279,20,5,nan,nan,0.504332550935504,0.528545245379725,nan,422.456734657288,460.0
92,990,312,19,6,nan,nan,0.408705394743949,0.39716058735146,nan,429.313469171524,466.5
93,1028,274,20,5,nan,nan,0.581382178478461,0.581303398410358,nan,437.122971057892,475.2
94,1039,263,20,5,nan,nan,0.53690370197352,0.54912949333241,nan,426.463108062744,464.2
95,1003,299,19,6,nan,nan,0.556510946727299,0.542662902430797,nan,435.011788606644,472.1
96,1026,276,20,5,nan,nan,0.400565682604209,0.413368213194403,nan,419.856527805328,457.8
97,1034,268,20,5,nan,nan,0.554543205200255,0.531347079037233,nan,452.885918855667,490.9
98,1032,270,20,5,nan,nan,0.340202315428121,0.432107031772888,nan,417.819799423218,455.3
99,1041,261,20,5,nan,nan,0.54759009474904,0.515178799223803,nan,431.723516225815,469.9
100,1036,266,20,5,nan,nan,0.381594902332887,0.396771803604535,nan,399.471015691757,437.6
