seed,n_train,n_test,n_families_train,n_families_test,gagblup_pearson,gagblup_spearman,bayesb_pearson,bayesb_spearman,gagblup_seconds,bayesb_seconds,wall_clock_seconds
24,1047,271,20,5,nan,nan,0.510386283641984,0.523759744605885,nan,417.24994301796,454.9
25,1046,272,20,5,nan,nan,0.374306213533805,0.456911015138635,nan,416.97021818161,454.8
26,1043,275,20,5,nan,nan,0.572218846609437,0.572806945924586,nan,400.023708105087,438.0
27,1014,304,19,6,nan,nan,0.545532686652119,0.487685509167084,nan,403.303968667984,441.2
28,1046,272,20,5,nan,nan,0.620592879937311,0.591762985317229,nan,409.468961715698,447.2
29,1046,272,20,5,nan,nan,0.523874757477312,0.551365192498558,nan,417.088979482651,455.0
30,1008,310,19,6,nan,nan,0.61214170813812,0.58956952362069,nan,408.151965141296,445.4
31,1047,271,20,5,nan,nan,0.372688765490194,0.386197883499337,nan,412.439640045166,450.1
32,1044,274,20,5,nan,nan,0.680042071418308,0.652067297613705,nan,392.225556612015,430.0
33,1019,299,19,6,nan,nan,0.599037359952633,0.599062532444201,nan,400.763750314713,438.5
34,1022,296,19,6,nan,nan,0.572301833342763,0.517384756944615,nan,398.691927433014,436.4
35,1034,284,20,5,nan,nan,0.533678812008245,0.554776252878195,nan,410.519807100296,448.1
36,1017,301,19,6,nan,nan,0.500101722166103,0.500242294781819,nan,395.044600963593,432.8
37,1037,281,20,5,nan,nan,0.481351553556543,0.466529230179174,nan,419.601294279099,457.5
38,1003,315,19,6,nan,nan,0.570201195359462,0.566492489322923,nan,402.212888479233,439.7
39,1040,278,20,5,nan,nan,0.519477565892398,0.527992846236402,nan,414.66826748848,452.7
40,1024,294,19,6,nan,nan,0.521939482545412,0.501362534855882,nan,418.670229911804,456.7
41,1044,274,20,5,nan,nan,0.502348201795904,0.489915161940374,nan,425.309185504913,463.5
42,1003,315,19,6,nan,nan,0.570671335452971,0.564482480703397,nan,402.818940401077,440.1
43,1018,300,19,6,nan,nan,0.571675385457016,0.593953655403608,nan,408.152318239212,445.9
44,1036,282,20,5,nan,nan,0.573529139777708,0.539360167682241,nan,390.764158010483,428.1
45,1051,267,20,5,nan,nan,0.603104878129021,0.625211754480764,nan,405.014333248138,443.2
46,1012,306,19,6,nan,nan,0.583005721527558,0.603845230038125,nan,400.657286643982,438.0
47,1004,314,19,6,nan,nan,0.612395396419788,0.591366517469343,nan,420.663859844208,457.7
48,1040,278,20,5,nan,nan,0.531804481364803,0.565372604636366,nan,392.033955335617,429.7
49,1049,269,19,6,nan,nan,0.45390244101952,0.455890766335397,nan,385.404793024063,423.1
50,1024,294,19,6,nan,nan,0.571579308727623,0.5571318156088,nan,410.77500295639,448.2
51,1006,312,19,6,nan,nan,0.492047133401039,0.484736182525424,nan,409.229403734207,446.2
52,1040,278,20,5,nan,nan,0.49435896257327,0.408310337808918,nan,389.939339399338,427.9
53,1034,284,20,5,nan,nan,0.647745287398442,0.640261720808904,nan,408.627933263779,446.3
54,1017,301,19,6,nan,nan,0.453713823879005,0.454271802569677,nan,421.176215648651,458.9
55,1033,285,20,5,nan,nan,0.397869070381066,0.397971659321459,nan,420.983375072479,458.6
56,1000,318,19,6,nan,nan,0.496399444334512,0.507762658636071,nan,397.604773283005,434.5
57,1038,280,20,5,nan,nan,0.503335379647537,0.476020960955729,nan,399.941507577896,437.7
58,1048,270,20,5,nan,nan,0.442262601102467,0.428411215069637,nan,397.735465526581,435.6
59,1046,272,20,5,nan,nan,0.473539160928025,0.48624953673331,nan,424.271012306213,461.8
60,1044,274,20,5,nan,nan,0.638564076753024,0.646310397692103,nan,395.776450157166,433.7
61,1014,304,19,6,nan,nan,0.520438159715164,0.489373973206424,nan,401.05051612854,438.6
62,1018,300,19,6,nan,nan,0.559583281267004,0.5413732734781,nan,407.909916400909,445.4
63,1032,286,20,5,nan,nan,0.429207215996023,0.459334378592146,nan,410.886648654938,448.6
64,1049,269,20,5,nan,nan,0.424735823798358,0.419151663185832,nan,377.754914045334,415.5
65,1034,284,20,5,nan,nan,0.640676078356994,0.626148120933423,nan,397.552933692932,435.2
66,1033,285,20,5,nan,nan,0.529539270108405,0.525712810538259,nan,382.521928548813,421.4
67,1050,268,20,5,nan,nan,0.628936297495056,0.625962100746039,nan,400.240587234497,438.2
68,1016,302,19,6,nan,nan,0.524431988714543,0.531664350673655,nan,412.148970603943,449.7
69,998,320,19,6,nan,nan,0.503329956047854,0.464649124334668,nan,405.914159536362,442.9
70,1040,278,20,5,nan,nan,0.541541106595626,0.565081483988887,nan,395.075505971909,432.7
71,1002,316,19,6,nan,nan,0.549523712960017,0.517832839373466,nan,408.249016523361,445.4
72,1044,274,20,5,nan,nan,0.528471418721356,0.549377671065654,nan,406.393862009048,444.1
73,1043,275,20,5,nan,nan,0.6058383854961,0.573241439320971,nan,411.922311306,449.6
74,1042,276,20,5,nan,nan,0.611964601269236,0.633192738499499,nan,399.188037633896,437.1
75,1043,275,20,5,nan,nan,0.553944961733164,0.584468701996497,nan,401.736977338791,439.4
76,1041,277,20,5,nan,nan,0.574795212226244,0.588415072668162,nan,405.584248065948,443.8
77,1043,275,20,5,nan,nan,0.571809374155186,0.587440907783301,nan,390.888003587723,428.8
78,1021,297,19,6,nan,nan,0.573155730693828,0.559591954850706,nan,410.444217205048,448.2
79,1045,273,20,5,nan,nan,0.553893843477801,0.513565642585356,nan,387.871307611465,425.3
80,1006,312,19,6,nan,nan,0.47542170094074,0.470541414251199,nan,411.244815349579,450.7
81,1036,282,20,5,nan,nan,0.459770463255601,0.450078112272622,nan,408.334907770157,446.2
82,1045,273,20,5,nan,nan,0.508439791510836,0.502841481294519,nan,412.229941129684,452.1
83,1041,277,20,5,nan,nan,0.567595771533601,0.580384028682587,nan,396.036958932877,434.2
84,1041,277,20,5,nan,nan,0.414143730717024,0.417996866976565,nan,376.583383321762,414.5
85,1022,296,19,6,nan,nan,0.549902596437003,0.507755315080702,nan,419.289067983627,456.9
86,1045,273,20,5,nan,nan,0.563126964110758,0.548946421338306,nan,402.50008058548,440.1
87,1035,283,20,5,nan,nan,0.495448575058956,0.483433847967975,nan,396.512232780457,434.5
88,1047,271,20,5,nan,nan,0.532714385117775,0.601647947889219,nan,414.977452993393,452.9
89,1042,276,20,5,nan,nan,0.383038485063967,0.420688600234634,nan,397.269197225571,435.0
90,1002,316,19,6,nan,nan,0.540013170022167,0.535642371781298,nan,398.957387208939,436.5
91,1035,283,20,5,nan,nan,0.46906466645602,0.46468804285778,nan,393.682959794998,431.2
92,1000,318,19,6,nan,nan,0.418760123384962,0.410705542902593,nan,417.568086385727,454.3
93,1042,276,20,5,nan,nan,0.583814783830095,0.555866656775588,nan,385.602179527283,423.2
94,1053,265,20,5,nan,nan,0.600386384870556,0.561972250358998,nan,394.148970365524,432.1
95,1016,302,19,6,nan,nan,0.636344483109665,0.647345871275827,nan,407.378624200821,445.0
96,1038,280,20,5,nan,nan,0.508537349126406,0.507406430009038,nan,394.67752289772,432.4
97,1046,272,20,5,nan,nan,0.54629804719668,0.556007452246747,nan,381.14231967926,418.8
98,1047,271,20,5,nan,nan,0.614502631292899,0.615119433689371,nan,374.434053659439,412.1
99,997,321,19,6,nan,nan,0.583649872730499,0.567773637486484,nan,385.551425933838,422.2
100,1048,270,20,5,nan,nan,0.468776458633692,0.54018622160305,nan,328.877129554749,366.2
