seed,n_train,n_test,n_families_train,n_families_test,gpfn_pearson,gpfn_spearman,gblup_pearson,gblup_spearman,pcr_pearson,pcr_spearman,bayesb_pearson,bayesb_spearman
77,3956,1072,31,8,0.3836,0.3867,0.4372,0.4279,0.3812,0.3784,0.452407301371049,0.45512222935739
78,3988,1040,31,8,0.4265,0.4069,0.5211,0.5026,0.4297,0.3942,0.381891828023713,0.393388627972334
79,3979,1049,31,8,0.4255,0.4219,0.4658,0.4596,0.4339,0.4266,0.393273334168242,0.407471379880038
80,3992,1036,31,8,0.3338,0.3194,0.3897,0.3797,0.3731,0.3573,0.414990147018589,0.408735045207136
81,3970,1058,31,8,0.3907,0.3786,0.4757,0.45,0.3952,0.3701,0.395759963660479,0.37762968735584
82,3962,1066,31,8,0.4752,0.4751,0.4956,0.4888,0.4772,0.473,0.398983210646599,0.394796250979885
83,3998,1030,31,8,0.327,0.303,0.3852,0.3721,0.3661,0.3486,0.350303686625826,0.342210515501326
84,3956,1072,31,8,0.2014,0.185,0.3494,0.3434,0.2687,0.2511,0.365097704367505,0.362602393839416
85,3986,1042,31,8,0.3916,0.3852,0.4823,0.4756,0.4397,0.4237,0.559241783550896,0.543859644330017
86,4001,1027,31,8,0.3121,0.2957,0.3688,0.3398,0.3073,0.2834,0.433871660235625,0.430579421790468
87,3986,1042,31,8,0.3881,0.3461,0.4315,0.3884,0.3581,0.3169,0.326335449299713,0.302846600297929
88,3909,1119,30,9,0.3264,0.3112,0.4128,0.394,0.3422,0.3221,0.387769018061053,0.385949168542726
89,3980,1048,31,8,0.2559,0.2663,0.3298,0.3317,0.3171,0.3175,0.42661274671922,0.414298550877731
90,4006,1022,31,8,0.2993,0.294,0.3756,0.3592,0.3054,0.2922,0.387912179754005,0.37356620704558
91,3958,1070,31,8,0.4324,0.4334,0.4782,0.4834,0.4498,0.4542,0.424845583303095,0.441373001627015
92,4021,1007,31,8,0.264,0.2503,0.3546,0.3334,0.2484,0.2356,0.346991951214671,0.338583383371862
93,3917,1111,30,9,0.3001,0.2948,0.3845,0.3733,0.3526,0.351,0.522797344604236,0.498149599034011
94,4005,1023,31,8,0.3559,0.3514,0.4399,0.4428,0.3313,0.3299,0.429166108839736,0.423290455622047
95,3964,1064,31,8,0.392,0.3949,0.4317,0.4281,0.3992,0.3986,0.540018661277395,0.522347646446594
96,3996,1032,31,8,0.3949,0.3884,0.4272,0.4294,0.4011,0.4041,0.431102208577542,0.430040052216398
97,3960,1068,31,8,0.4092,0.4098,0.4556,0.4466,0.4041,0.3981,0.369338750398566,0.36157880527736
98,3896,1132,30,9,0.3814,0.3587,0.4269,0.401,0.37,0.3546,0.336072815240673,0.335027495044757
99,3984,1044,31,8,0.3281,0.3274,0.42,0.4177,0.3667,0.3669,0.476829097757455,0.475114806186126
100,3903,1125,30,9,0.383,0.3683,0.4737,0.465,0.4084,0.3949,0.375136233769277,0.381390078475371
