seed,n_train,n_test,n_families_train,n_families_test,gpfn_pearson,gpfn_spearman,gblup_pearson,gblup_spearman,pcr_pearson,pcr_spearman,bayesb_pearson,bayesb_spearman
57,4077,1046,31,8,0.4739,0.4763,0.5054,0.4955,0.4601,0.4532,0.460299780723274,0.442369990993071
58,4042,1081,31,8,0.5646,0.564,0.5936,0.5891,0.5791,0.5743,0.481779134666793,0.467983352532539
59,4073,1050,31,8,0.3742,0.3884,0.4729,0.4893,0.36,0.3695,0.521692300549704,0.4920235737761
60,4096,1027,31,8,0.5315,0.5342,0.5638,0.5611,0.546,0.5457,0.53073634928077,0.522770402267139
61,4074,1049,31,8,0.3601,0.3405,0.4296,0.4,0.3604,0.3345,0.592368161469877,0.567170679647263
62,3971,1152,30,9,0.4485,0.4389,0.5013,0.4928,0.4561,0.4445,0.488060958675974,0.464471318063206
63,4032,1091,31,8,0.4711,0.4643,0.5766,0.5599,0.4679,0.4595,0.531255708346753,0.53780988997399
64,4047,1076,31,8,0.4233,0.4155,0.5427,0.5291,0.4387,0.4219,0.400814782844163,0.415563948833227
65,3986,1137,30,9,0.462,0.4441,0.5441,0.522,0.4709,0.4525,0.520743861786243,0.506178916821636
66,4049,1074,31,8,0.4975,0.4879,0.6068,0.5944,0.5056,0.499,0.648779708576978,0.632705119507938
67,4035,1088,31,8,0.4029,0.4037,0.4862,0.489,0.4021,0.3999,0.593059484977961,0.579175874335589
68,4060,1063,31,8,0.3646,0.3564,0.5171,0.4968,0.4533,0.4393,0.474057358748781,0.475271663937317
69,4048,1075,31,8,0.4112,0.3981,0.4436,0.4309,0.4431,0.4346,0.604843320469289,0.593536165557664
70,3990,1133,30,9,0.3981,0.3836,0.5022,0.4942,0.3836,0.3672,0.581456789110557,0.55229853977528
71,4085,1038,31,8,0.4422,0.4203,0.5208,0.4869,0.46,0.4295,0.487050916093819,0.478586636786642
72,4092,1031,31,8,0.4374,0.4293,0.453,0.4486,0.434,0.432,0.598462645549697,0.583741816632949
73,4058,1065,31,8,0.4968,0.4969,0.6077,0.6058,0.5296,0.5296,0.624351706420822,0.626148345184744
74,4043,1080,31,8,0.3995,0.3866,0.4261,0.421,0.4056,0.3954,0.588355710610507,0.589131749345583
75,4080,1043,31,8,0.4591,0.4531,0.519,0.5057,0.4447,0.4331,0.536250228936856,0.518251463192217
76,4059,1064,31,8,0.4368,0.4279,0.5299,0.5098,0.4248,0.4107,0.523051969304651,0.520694938771387
77,4035,1088,31,8,0.3834,0.3728,0.5083,0.4826,0.4226,0.4064,0.494568953729,0.485374743782967
78,4069,1054,31,8,0.4646,0.4519,0.543,0.5415,0.5122,0.5028,0.606103918850833,0.610766038893704
79,4053,1070,31,8,0.3518,0.3401,0.4812,0.4624,0.3856,0.3646,0.492255599155958,0.490822269767322
80,4069,1054,31,8,0.4783,0.4758,0.5131,0.5158,0.4915,0.4889,0.551163353440919,0.536293772635324
81,4047,1076,31,8,0.4146,0.3954,0.5052,0.4897,0.4843,0.4614,0.461688783692483,0.473873703608252
82,4038,1085,31,8,0.4563,0.4429,0.5724,0.5659,0.4864,0.4757,0.529066997187093,0.544680071520032
83,4069,1054,31,8,0.4521,0.455,0.5515,0.5424,0.4477,0.4408,0.453228880859517,0.44927461429013
84,4031,1092,31,8,0.4661,0.4601,0.5523,0.5507,0.4674,0.4572,0.606309654642793,0.577198673115877
85,4060,1063,31,8,0.4499,0.446,0.5388,0.5304,0.4834,0.4759,0.545399605660381,0.542881103095221
86,4077,1046,31,8,0.4486,0.4349,0.512,0.4972,0.4645,0.4465,0.497978825101213,0.487721964883103
87,4058,1065,31,8,0.3644,0.3498,0.4693,0.4487,0.3715,0.3477,0.540332941054415,0.523159889362381
88,3980,1143,30,9,0.4152,0.4112,0.4782,0.473,0.4077,0.401,0.4479039439236,0.441649873961165
89,4059,1064,31,8,0.5076,0.5222,0.6049,0.6217,0.5208,0.5336,0.412140485271653,0.400039540736488
90,4089,1034,31,8,0.4639,0.4521,0.5381,0.5313,0.4175,0.4079,0.648102295734107,0.643707036903829
91,4038,1085,31,8,0.507,0.5073,0.5982,0.598,0.5133,0.5096,0.689847812358623,0.693303466471538
92,3965,1158,30,9,0.4546,0.4504,0.4887,0.4825,0.4312,0.4245,0.527281908661462,0.509939550556406
93,3989,1134,30,9,0.453,0.4389,0.4742,0.4583,0.4435,0.4205,0.522577692731576,0.51272556238347
94,4076,1047,31,8,0.4322,0.419,0.5283,0.5126,0.4446,0.4289,0.412410514954152,0.411730005105931
95,4041,1082,31,8,0.4459,0.4534,0.5241,0.5278,0.431,0.4333,0.512605538106693,0.505205581207491
96,4068,1055,31,8,0.4675,0.4577,0.4574,0.4507,0.45,0.4359,0.395587457881625,0.395634180070869
97,4035,1088,31,8,0.5245,0.5249,0.5834,0.5872,0.5104,0.5096,0.542841191211758,0.53838425885903
98,3968,1155,30,9,0.4079,0.3993,0.5106,0.4952,0.4067,0.3958,0.550340439921236,0.536061320532035
99,4051,1072,31,8,0.3917,0.3844,0.4126,0.4095,0.3996,0.3879,0.566584662144808,0.560169150261626
100,3981,1142,30,9,0.4614,0.4417,0.5227,0.4986,0.4878,0.4614,0.497521301797982,0.496333426580945
